uid,id,type,codeCPV,acheteur_id,acheteur_nom,titulaire_id,titulaire_nom,montant,dateNotification,procedure,dureeMois,offresRecues,acheteur_departement_code,titulaire_departement_code,acheteur_region_code,titulaire_region_code
213105554000172023V,2023V,Travaux,45210000,21310555400017,COMMUNE DE TOULOUSE (MAIRIE),48519755200261,SOPREMA ENTREPRISES,1585759.17,2024-10-15,Appel d'offres ouvert,12.0,5,31,31,76.0,76.0
214400905000112024MAISANTE05,2024MAISANTE05,Travaux,45215100,21440090500011,COMMUNE DE LA MARNE (MAIRIE),52311121900011,GABORIAU JEAN,128333.83,2024-10-15,Procédure adaptée,18.0,1,44,44,52.0,52.0
21450169400019202401,202401,Travaux,45210000,21450169400019,COMMUNE D'INGRE (MAIRIE),41308042500031,BATIMAYA,1165000.0,2024-10-15,Appel d'offres ouvert,17.0,4,45,45,24.0,24.0
214501694000192024150,2024150,Travaux,45210000,21450169400019,COMMUNE D'INGRE (MAIRIE),31777929600027,BOULAND SAS,413490.0,2024-10-15,Appel d'offres ouvert,17.0,5,45,45,24.0,24.0
21450285800019202323S,202323S,Travaux,45214100,21450285800019,COMMUNE DE SAINT JEAN DE LA RUELLE (MAIRIE),45400718800039,SOC DE CONSTRUCTION BAT DU LOIRET SARL,184265.28,2024-10-15,Procédure adaptée,18.0,3,45,45,24.0,24.0
21450285800019202323SJ0,202323SJ0,Travaux,45214100,21450285800019,COMMUNE DE SAINT JEAN DE LA RUELLE (MAIRIE),45400718800039,SOC DE CONSTRUCTION BAT DU LOIRET SARL,184265.28,2024-10-15,Procédure adaptée,18.0,3,45,45,24.0,24.0
21450285800019202323SJ0,202323SJ0,Travaux,45214100,21450285800019,COMMUNE DE SAINT JEAN DE LA RUELLE (MAIRIE),30703548500027,COGECEM,184265.28,2024-10-15,Procédure adaptée,18.0,3,45,45,24.0,24.0
216401224000112024T00057,2024T00057,Travaux,45212200,21640122400011,COMMUNE DE BIARRITZ (MAIRIE),81768919300016,POINT GREEN,150000.0,2024-10-15,Procédure adaptée,6.0,3,64,64,75.0,75.0
216902023000112024017,2024017,Travaux,45210000,21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),96650006800020,LENOIR METALLERIE,176980.0,2024-10-15,Procédure adaptée,5.0,6,69,69,84.0,84.0
21720132600014202411_-_LOT_2,202411_-_LOT_2,Travaux,45212000,21720132600014,COMMUNE DE LA FERTE BERNARD (MAIRIE),30909703800025,LE BATIMANS,169750.0,2024-10-15,Procédure adaptée,12.0,2,72,72,52.0,52.0
217203157000112024RETHE01,2024RETHE01,Travaux,45210000,21720315700011,COMMUNE DE SAINT REMY DE SILLE (MAIRIE),82762428900019,AOB (PELTIER BEAUSSART),43764.0,2024-10-15,Procédure adaptée,10.0,4,72,72,52.0,52.0
217203157000112024RETHE02,2024RETHE02,Travaux,45210000,21720315700011,COMMUNE DE SAINT REMY DE SILLE (MAIRIE),32856737500022,BRETON,303056.33,2024-10-15,Procédure adaptée,10.0,1,72,72,52.0,52.0
217203157000112024RETHE05,2024RETHE05,Travaux,45210000,21720315700011,COMMUNE DE SAINT REMY DE SILLE (MAIRIE),82828442200015,PRVI SURET (SURET PEINTURE),74101.35,2024-10-15,Procédure adaptée,10.0,4,72,53,52.0,52.0
217203157000112024RETHE06,2024RETHE06,Travaux,45210000,21720315700011,COMMUNE DE SAINT REMY DE SILLE (MAIRIE),42269648400027,CHRISTOPHE LEMAITRE (E.P.M.),107468.2,2024-10-15,Procédure adaptée,10.0,4,72,72,52.0,52.0
21720320700014202201,202201,Travaux,45210000,21720320700014,COMMUNE DE SAINT SATURNIN (MAIRIE),41239723400292,EUROVIA ATLANTIQUE,248037.2,2024-10-15,Procédure adaptée,12.0,1,72,72,52.0,52.0
217203207000142022_01_04_05,2022_01_04_05,Travaux,45210000,21720320700014,COMMUNE DE SAINT SATURNIN (MAIRIE),40770168900025,GLOT FILS SARL,133667.45,2024-10-15,Procédure adaptée,12.0,1,72,72,52.0,52.0
217203207000142022_01_07,2022_01_07,Travaux,45210000,21720320700014,COMMUNE DE SAINT SATURNIN (MAIRIE),45180084100020,AD3M,48915.0,2024-10-15,Procédure adaptée,12.0,1,72,72,52.0,52.0
217203207000142022_01_08,2022_01_08,Travaux,45210000,21720320700014,COMMUNE DE SAINT SATURNIN (MAIRIE),39920665500058,FOURMY RAVALEMENT,66000.0,2024-10-15,Procédure adaptée,12.0,1,72,61,52.0,28.0
2183004810001520240101,20240101,Travaux,45212000,21830048100015,COMMUNE DE LA CROIX VALMER (MAIRIE),88767591600027,ARTIS,84198.0,2024-10-15,Procédure adaptée,4.0,1,83,83,93.0,93.0
2183004810001520240101,20240101,Travaux,45212000,21830048100015,COMMUNE DE LA CROIX VALMER (MAIRIE),88767591600019,ARTIS,84198.0,2024-10-15,Procédure adaptée,4.0,1,83,83,93.0,93.0
2191053350005920240001,20240001,Travaux,45213100,21910533500059,COMMUNE DE SACLAS (OPERATIONS A CARACTERE COMMERCIAL),32569804100036,ENTREPRISE DESTAS ET CREIB,108461.13,2024-10-15,Procédure adaptée,6.0,4,91,91,11.0,11.0
219740115000152023M230050,2023M230050,Travaux,45212200,21974011500015,COMMUNE DE SAINT DENIS (MAIRIE),49870490700043,KRUGELL (CONSULTING LASER AND STEEL),331581.83,2024-10-15,Appel d'offres ouvert,26.0,3,974,974,4.0,4.0
222500019000132021300559,2021300559,Travaux,45210000,22250001900013,DEPARTEMENT DU DOUBS,35389135100028,G2T,1643103.82,2024-10-15,Appel d'offres ouvert,35.0,3,25,25,27.0,27.0
222500019000132021300559,2021300559,Travaux,45210000,22250001900013,DEPARTEMENT DU DOUBS,31611320800037,ETUDES INSTALLATION MAINTENANCE INDUSTRI,1643103.82,2024-10-15,Appel d'offres ouvert,35.0,3,25,25,27.0,27.0
2234000110007620231113,20231113,Travaux,45210000,22340001100076,DEPARTEMENT DE L HERAULT,37771204700051,URBASPORT,124983.6,2024-10-15,Procédure adaptée,15.0,3,34,31,76.0,76.0
2234000110007620231115,20231115,Travaux,45210000,22340001100076,DEPARTEMENT DE L HERAULT,41471953400052,INEO MIDI PYRENEES LANGUEDOC ROUSSILLON ET PAR ABREVIATION INEO MPLR,133826.86,2024-10-15,Procédure adaptée,15.0,2,34,34,76.0,76.0
244500419000192024POLSANTF12,2024POLSANTF12,Travaux,45215100,24450041900019,COMMUNAUTE DE COMMUNES DES QUATRE VALLEES,57206414500145,UNION TECHNIQUE DU BATIMENT,201708.6,2024-10-15,Procédure adaptée,25.0,3,45,93,24.0,11.0
271500019000102024,2024,Travaux,45211000,27150001900010,OFFICE PUBLIC DE L HABITAT CANTAL (CANTAL HABITAT),43394249700044,SARL GOUZE,13255.0,2024-10-15,Procédure adaptée,12.0,5,15,15,84.0,84.0
2873120030001820242415M003,20242415M003,Travaux,45210000,28731200300018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,42319781300060,CHAPES DALLAGES INDUSTRIELS,57000.0,2024-10-15,Procédure adaptée,16.0,1,73,38,84.0,84.0
2873120030001820242415M004,20242415M004,Travaux,45210000,28731200300018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,80538593700018,CJ BOIS (LES CHARPENTIERS DE L'EPINE),549951.6,2024-10-15,Procédure adaptée,16.0,5,73,38,84.0,84.0
2873120030001820242415M005,20242415M005,Travaux,45210000,28731200300018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,48249193300032,S.M.P.F,52406.84,2024-10-15,Procédure adaptée,16.0,2,73,38,84.0,84.0
2873120030001820242415M015,20242415M015,Travaux,45210000,28731200300018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,32119334400058,GONTHIER ESPACES VERTS,205549.11,2024-10-15,Procédure adaptée,16.0,4,73,73,84.0,84.0
781598248000322024M4,2024M4,Travaux,45210000,78159824800032,VAL TOURAINE HABITAT,45309127400036,FP ENVIRONNEMENT,28356.85,2024-10-15,Procédure adaptée,18.0,3,37,37,24.0,24.0
781598248000322024M5,2024M5,Travaux,45210000,78159824800032,VAL TOURAINE HABITAT,38877940700013,EIFFAGE ENERGIE SYSTEMES - VAL DE LOIRE,299138.35,2024-10-15,Procédure adaptée,18.0,3,37,37,24.0,24.0
045550258000292024078LO,2024078LO,Travaux,45211100,4555025800029,SIA HABITAT,48264347500015,ENTREPRISE DIDIER LANGUE,1201844.23,2024-10-14,Appel d'offres ouvert,18.0,3,59,62,32.0,32.0
200058782000182023T23069,2023T23069,Travaux,45212330,20005878200018,SAINT QUENTIN EN YVELINES,79422087100030,SOBRE BATIMENT,343213.78,2024-10-14,Procédure adaptée,16.0,3,78,91,11.0,11.0
200064632000172023-3-2-COM,2023-3-2-COM,Travaux,45212000,20006463200017,COMMUNE DE VALD'YERRE (MAIRIE),32929575200029,SERVIBOIS,34952.4,2024-10-14,Procédure adaptée,18.0,4,28,28,24.0,24.0
200067205000192024K23216,2024K23216,Travaux,45212212,20006720500019,CA DU COTENTIN,37773087400015,ENTREPRISE FOUCHARD,546448.05,2024-10-14,Procédure adaptée,20.0,3,50,50,28.0,28.0
20006787400012202222132,202222132,Travaux,45214200,20006787400012,CA DE HAGUENAU,32004819200027,THIERRY MULLER (ESPACE VERT/JARDINS RIETSCH),236967.9,2024-10-14,Appel d'offres ouvert,22.0,4,67,67,44.0,44.0
20006804700014202424DEC0304,202424DEC0304,Travaux,45213280,20006804700014,CA AGGLOMERATION CREIL SUD OISE,51106076600041,V 3 C ENVIRONNEMENT,91000.0,2024-10-14,Appel d'offres ouvert,24.0,3,60,35,32.0,53.0
210500047000192022-107983-6,2022-107983-6,Travaux,45210000,21050004700019,COMMUNE D ANCELLE (MAIRIE),50476346700033,ALP MEDELEC,140682.2,2024-10-14,Procédure adaptée,36.0,2,05,05,93.0,93.0
21140341500014202424000076,202424000076,Travaux,45212200,21140341500014,COMMUNE D'IFS (MAIRIE),95037083300028,BATITEC,187632.54,2024-10-14,Procédure adaptée,14.0,3,14,14,28.0,28.0
212504666000182024ECOLELOT2,2024ECOLELOT2,Travaux,45214200,21250466600018,COMMUNE DE POUILLEY FRANCAIS (MAIRIE),41820128100155,FRANKI FONDATION,54210.0,2024-10-14,Procédure adaptée,1.0,1,25,25,27.0,27.0
212603245000112024006,2024006,Travaux,45214200,21260324500011,COMMUNE DE SAINT PAUL TROIS CHATEAUX (MAIRIE),43658028600025,ENTREPRISE SALLEE,790000.0,2024-10-14,Procédure adaptée,14.0,2,26,26,84.0,84.0
213105554000172023V,2023V,Travaux,45210000,21310555400017,COMMUNE DE TOULOUSE (MAIRIE),30192100300036,ENTREPRISE TRAVAUX PLATRERIE,747209.9,2024-10-14,Appel d'offres ouvert,17.0,5,31,31,76.0,76.0
213105554000172023V04,2023V04,Travaux,45212110,21310555400017,COMMUNE DE TOULOUSE (MAIRIE),54688013900011,ENTREPRISE GALLART BATI-COMMINGES,65290.06,2024-10-14,Procédure adaptée,14.0,3,31,31,76.0,76.0
213105927000152025PUMPTRACK,2025PUMPTRACK,Travaux,45212200,21310592700015,COMMUNE DE LARRA (MAIRIE),84986404600040,HTRACKS,148480.0,2024-10-14,Procédure adaptée,7.0,3,31,34,76.0,76.0
213300635000172024E011,2024E011,Travaux,45212000,21330063500017,COMMUNE DE BORDEAUX (MAIRIE),34466065900097,L.V. TEC (LV TEC),425540.26,2024-10-14,Procédure adaptée,18.0,4,33,75,75.0,11.0
213300635000172024E012,2024E012,Travaux,45212000,21330063500017,COMMUNE DE BORDEAUX (MAIRIE),31054070300041,ENTREPRISE HORY-CHAUVELIN,217529.93,2024-10-14,Procédure adaptée,18.0,3,33,37,75.0,24.0
213402407000182023MP0301,2023MP0301,Travaux,45211340,21340240700018,COMMUNE DE SAINT-AUNES (MAIRIE),42861352500024,EUROVIA LANGUEDOC ROUSSILLON,198719.1,2024-10-14,Procédure adaptée,3.0,1,34,34,76.0,76.0
213402704000182024M20232007,2024M20232007,Travaux,45211350,21340270400018,COMMUNE DE SAINT-JEAN-DE-VEDAS (MAIRIE),75211077500018,SOCIETE NOUVELLE ZONCA,173100.34,2024-10-14,Appel d'offres ouvert,1.0,1,34,34,76.0,76.0
214000655000162024164,2024164,Travaux,45213316,21400065500016,COMMUNE DE CAPBRETON (MAIRIE),34338569600012,DL AQUITAINE,1062447.8,2024-10-14,Procédure adaptée,10.0,1,40,40,75.0,75.0
214000655000162024164,2024164,Travaux,45213316,21400065500016,COMMUNE DE CAPBRETON (MAIRIE),33119564400033,ARMAR  ARCHITECTURE MARITIME,1062447.8,2024-10-14,Procédure adaptée,10.0,1,40,64,75.0,75.0
214000655000162024164,2024164,Travaux,45213316,21400065500016,COMMUNE DE CAPBRETON (MAIRIE),33960966101251,IDVERDE,1062447.8,2024-10-14,Procédure adaptée,10.0,1,40,40,75.0,75.0
214000655000162024T00043,2024T00043,Travaux,45213316,21400065500016,COMMUNE DE CAPBRETON (MAIRIE),33960966101251,IDVERDE,1062447.8,2024-10-14,Procédure adaptée,10.0,11,40,40,75.0,75.0
2143008810001520220002,20220002,Travaux,45210000,21430088100015,COMMUNE DE ESPALEM (MAIRIE),45314452900022,THOMAS VEYSSEYRE,68933.19,2024-10-14,Procédure adaptée,12.0,5,43,43,84.0,84.0
2156000650001920242024-LOT14,20242024-LOT14,Travaux,45212422,21560006500019,COMMUNE DE AUGAN (MAIRIE),41536425600016,PICARD ELECTRICITE,69396.95,2024-10-14,Procédure adaptée,14.0,5,56,56,53.0,53.0
21600175000019202323T01001,202323T01001,Travaux,45210000,21600175000019,COMMUNE DE CREPY EN VALOIS (MAIRIE),82358621900029,HAUT DE FRANCE CONSTRUCTION,542245.17,2024-10-14,Procédure adaptée,14.0,2,60,60,32.0,32.0
2160041840001820232318,20232318,Travaux,45210000,21600418400018,COMMUNE DE MONTMACQ (MAIRIE),41339618500022,FLAMANT,294184.0,2024-10-14,Procédure adaptée,12.0,3,60,80,32.0,32.0
216600080000162024ST004,2024ST004,Travaux,45211350,21660008000016,COMMUNE D'ARGELES-SUR-MER (MAIRIE),33023244800028,ENTREPRISE ANDRE ATHANER (E2A),333652.3,2024-10-14,Appel d'offres ouvert,14.0,1,66,66,76.0,76.0
216901934000102024-GARD-LOT2,2024-GARD-LOT2,Travaux,45210000,21690193400010,COMMUNE DE SAINT CYR SUR LE RHONE (MAIRIE),31162302900015,ENTREPR BAT TRAVAUX PUBLICS MILLET-NIVON,62469.2,2024-10-14,Procédure adaptée,7.0,10,69,38,84.0,84.0
216902023000112024018,2024018,Travaux,45210000,21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),80430585200019,YAZANLAR FACADE (SOCIETE ISOLATION TRANSFORMATION HABITAT (SITRHA)),85053.82,2024-10-14,Procédure adaptée,3.0,6,69,69,84.0,84.0
217500016000192023T03656,2023T03656,Travaux,45210000,21750001600019,VILLE DE PARIS (MAIRIE),37770055400019,EDILE CONSTRUCTION,38213.61,2024-10-14,nan,7.0,3,75,91,11.0,11.0
219505633000122024DSTP0410,2024DSTP0410,Travaux,45212300,21950563300012,COMMUNE DE SAINT LEU LA FORET (MAIRIE),52885462300022,ELIE PRO,786997.62,2024-10-14,Appel d'offres ouvert,18.0,2,95,95,11.0,11.0
219505633000122024DSTP0412,2024DSTP0412,Travaux,45212300,21950563300012,COMMUNE DE SAINT LEU LA FORET (MAIRIE),34888465100012,L'ESSOR,228217.29,2024-10-14,Appel d'offres ouvert,18.0,5,95,95,11.0,11.0
219505633000122024DSTP042,2024DSTP042,Travaux,45212300,21950563300012,COMMUNE DE SAINT LEU LA FORET (MAIRIE),84542001700038,ATELIERS BOIS ET COMPAGNIE,499426.5,2024-10-14,Appel d'offres ouvert,18.0,2,95,52,11.0,44.0
219505633000122024DSTP046,2024DSTP046,Travaux,45212300,21950563300012,COMMUNE DE SAINT LEU LA FORET (MAIRIE),82138691900038,MMS,236249.7,2024-10-14,Appel d'offres ouvert,18.0,3,95,93,11.0,11.0
219505633000122024DSTP048,2024DSTP048,Travaux,45212300,21950563300012,COMMUNE DE SAINT LEU LA FORET (MAIRIE),49023289900040,HERVE SECOND OEUVRE - H.2.O.,176416.0,2024-10-14,Appel d'offres ouvert,18.0,7,95,93,11.0,11.0
219505633000122024DSTP049,2024DSTP049,Travaux,45212300,21950563300012,COMMUNE DE SAINT LEU LA FORET (MAIRIE),52331294000035,T.E.,610104.76,2024-10-14,Appel d'offres ouvert,18.0,6,95,95,11.0,11.0
21973302900017202424PDRU126,202424PDRU126,Travaux,45215400,21973302900017,COMMUNE DE CAYENNE (MAIRIE),91260530000017,ECO RENOV GUYANE,59805.0,2024-10-14,Procédure adaptée,1.0,2,973,973,3.0,3.0
22040001400019202424MAB050,202424MAB050,Travaux,45214200,22040001400019,DEPARTEMENT DES ALPES DE HAUTE PROVENCE,44200674800028,ALPES PROVENCES MENUISERIES (APM),70031.93,2024-10-14,Procédure adaptée,3.0,2,04,04,93.0,93.0
2233000130001620240312,20240312,Travaux,45210000,22330001300016,DEPARTEMENT DE LA GIRONDE,41775597200029,TOUT POUR LE FROID SOCIETE NOUVELLE,30584.0,2024-10-14,Procédure adaptée,3.0,2,33,87,75.0,75.0
226500015000122022220134,2022220134,Travaux,45210000,22650001500012,DEPARTEMENT DES HAUTES PYRENEES,32681817600108,BOBION ET JOANIN,2934296.69,2024-10-14,Appel d'offres ouvert,24.0,4,65,64,76.0,75.0
226500015000122022220134,2022220134,Travaux,45210000,22650001500012,DEPARTEMENT DES HAUTES PYRENEES,31594740800052,CLEDE,2934296.69,2024-10-14,Appel d'offres ouvert,24.0,4,65,64,76.0,75.0
226500015000122022220134,2022220134,Travaux,45210000,22650001500012,DEPARTEMENT DES HAUTES PYRENEES,32681817600041,BOBION ET JOANIN,2934296.69,2024-10-14,Appel d'offres ouvert,24.0,4,65,64,76.0,75.0
22760540900019202211231008,202211231008,Travaux,45210000,22760540900019,DEPARTEMENT DE LA SEINE MARITIME,44288867300039,BTH,22741.6,2024-10-14,Procédure adaptée,4.0,3,76,27,28.0,28.0
228100012000192024000924043,2024000924043,Travaux,45212200,22810001200019,DEPARTEMENT DU TARN,78994814800034,MODULEM,435000.0,2024-10-14,Procédure adaptée,20.0,1,81,31,76.0,76.0
2402004440014120232308CCTC10,20232308CCTC10,Travaux,45210000,24020044400141,COMMUNAUTE COMMUNES THIERACHE DU CENTRE (LOCAUX COMMERCIAUX),30648619200025,GOREZ TRAVAUX PUBLICS,231805.0,2024-10-14,Procédure adaptée,10.0,1,02,02,32.0,32.0
2429007440001020232023-12-2,20232023-12-2,Travaux,45210000,24290074400010,COMMUNAUTE DE COMMUNES DE POHER COMMUNAUTE,32530607400023,SOCIETE COOPERATIVE CARHAISIENNE DE CONSTRUCTION,182678.87,2024-10-14,Procédure adaptée,24.0,1,29,29,53.0,53.0
2429007440001020232023-12-4,20232023-12-4,Travaux,45210000,24290074400010,COMMUNAUTE DE COMMUNES DE POHER COMMUNAUTE,89244354000034,CLOIREC COUVERTURE,43796.65,2024-10-14,Procédure adaptée,24.0,1,29,29,53.0,53.0
243100518001702022M04,2022M04,Travaux,45210000,24310051800170,TOULOUSE METROPOLE,31506761100097,SAS CLAUDE LAUMOND (LAUMOND MENUISERIE),602014.38,2024-10-14,Appel d'offres ouvert,18.0,3,31,46,76.0,76.0
243100518001702023M02,2023M02,Travaux,45210000,24310051800170,TOULOUSE METROPOLE,42915290300028,MURELEC,114950.19,2024-10-14,Procédure adaptée,14.0,3,31,31,76.0,76.0
25330347300057202406,202406,Travaux,45214200,25330347300057,SYNDICAT DEPARTEMENTAL ENERGIES ET ENVIRONNEMENT DE LA GIRONDE,48245777700035,BATIPOSE AQUITAINE,227552.1,2024-10-14,Procédure avec négociation,1.0,2,33,33,75.0,75.0
28340049700022202323M065,202323M065,Travaux,45216121,28340049700022,SCE DEPARTEMENTAL INCENDIE ET SECOURS,81352484000028,DOMAE AMENAGEMENT,368127.0,2024-10-14,Procédure adaptée,15.0,6,34,34,76.0,76.0
28340049700022202323M067A,202323M067A,Travaux,45216121,28340049700022,SCE DEPARTEMENTAL INCENDIE ET SECOURS,95074782400015,COLLECTIF CARRELAGE (PROCERAM),262000.0,2024-10-14,Procédure adaptée,16.0,3,34,34,76.0,76.0
2873120030001820242415M001,20242415M001,Travaux,45210000,28731200300018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,39882711300018,EIFFAGE ROUTE CENTRE EST (SAVOIE LEMAN),447634.56,2024-10-14,Procédure adaptée,16.0,7,73,73,84.0,84.0
2873120030001820242415M002,20242415M002,Travaux,45210000,28731200300018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,30447604700028,ENTREPRISE CHANUT,148500.0,2024-10-14,Procédure adaptée,16.0,10,73,38,84.0,84.0
2873120030001820242415M006,20242415M006,Travaux,45210000,28731200300018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,91288201600013,CIME ETANCHEITE,105000.0,2024-10-14,Procédure adaptée,16.0,8,73,38,84.0,84.0
2873120030001820242415M007,20242415M007,Travaux,45210000,28731200300018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,75148380100021,CBMA - CONCEPT BOIS MENUISERIE ET ASSOCIES,69999.7,2024-10-14,Procédure adaptée,16.0,8,73,38,84.0,84.0
2873120030001820242415M008,20242415M008,Travaux,45210000,28731200300018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,30436722000023,ENTREPRISE DE PLATRERIE LAYE,134000.0,2024-10-14,Procédure adaptée,16.0,3,73,38,84.0,84.0
287312003000182415,2415,Travaux,45210000,28731200300018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,30447604700028,ENTREPRISE CHANUT,148500.0,2024-10-14,Procédure adaptée,16.0,10,73,38,84.0,84.0
287312003000182415M,2415M,Travaux,45210000,28731200300018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,89404418900013,SARL KARAMAN FILS,15001.25,2024-10-14,Procédure adaptée,16.0,6,73,73,84.0,84.0
214300519000112025TERGOLF-1,2025TERGOLF-1,Travaux,45211360,21430051900011,COMMUNE DE LE CHAMBON SUR LIGNON (MAIRIE),39834308700019,ENTREPRI GENER BAT TRAV PUBL GUY PEYRARD,55333.8,2024-10-12,Procédure adaptée,12.0,2,43,43,84.0,84.0
200066728000942024MOPOLE-SMF,2024MOPOLE-SMF,Travaux,45211350,20006672800094,CC VALLEES DE L'ORNE ET DE L'ODON,79086341900020,URBATERRA,674610.0,2024-10-11,Procédure avec négociation,16.0,3,14,49,28.0,52.0
200066728000942024MOPOLE-SMF,2024MOPOLE-SMF,Travaux,45211350,20006672800094,CC VALLEES DE L'ORNE ET DE L'ODON,51810838600047,ARWYTEC,674610.0,2024-10-11,Procédure avec négociation,16.0,3,14,75,28.0,11.0
200066728000942024MOPOLE-SMF,2024MOPOLE-SMF,Travaux,45211350,20006672800094,CC VALLEES DE L'ORNE ET DE L'ODON,52051342500030,URBANMAKERS,674610.0,2024-10-11,Procédure avec négociation,16.0,3,14,44,28.0,52.0
200066728000942024MOPOLE-SMF,2024MOPOLE-SMF,Travaux,45211350,20006672800094,CC VALLEES DE L'ORNE ET DE L'ODON,38041083700039,ACOUSTIBEL,674610.0,2024-10-11,Procédure avec négociation,16.0,3,14,35,28.0,53.0
200066728000942024MOPOLE-SMF,2024MOPOLE-SMF,Travaux,45211350,20006672800094,CC VALLEES DE L'ORNE ET DE L'ODON,33365890400037,ARMOR INGENIERIE,674610.0,2024-10-11,Procédure avec négociation,16.0,3,14,22,28.0,53.0
200066728000942024MOPOLE-SMF,2024MOPOLE-SMF,Travaux,45211350,20006672800094,CC VALLEES DE L'ORNE ET DE L'ODON,43849252200026,CHRISTOPHE JOUAN,674610.0,2024-10-11,Procédure avec négociation,16.0,3,14,22,28.0,53.0
200066728000942024MOPOLE-SMF,2024MOPOLE-SMF,Travaux,45211350,20006672800094,CC VALLEES DE L'ORNE ET DE L'ODON,45101255300058,EMMANUEL BAGOT,674610.0,2024-10-11,Procédure avec négociation,16.0,3,14,50,28.0,28.0
200066728000942024MOPOLE-SMF,2024MOPOLE-SMF,Travaux,45211350,20006672800094,CC VALLEES DE L'ORNE ET DE L'ODON,40010956700034,GILBERT QUERE,674610.0,2024-10-11,Procédure avec négociation,16.0,3,14,35,28.0,53.0
200066728000942024MOPOLE-SMF,2024MOPOLE-SMF,Travaux,45211350,20006672800094,CC VALLEES DE L'ORNE ET DE L'ODON,40911237200027,EXECOME (CABINET GROUSSEAU),674610.0,2024-10-11,Procédure avec négociation,16.0,3,14,85,28.0,52.0
200066728000942024MOPOLE-SMF,2024MOPOLE-SMF,Travaux,45211350,20006672800094,CC VALLEES DE L'ORNE ET DE L'ODON,33132730400084,INGENIERIE DU BATIMENT (I.B.A.),674610.0,2024-10-11,Procédure avec négociation,16.0,3,14,44,28.0,52.0
2000677910001820242024-99,20242024-99,Travaux,45212100,20006779100018,CA L'AGGLO FOIX-VARILHES,53396945700043,SPL AGENCE REGIONALE DE L'AMENAGEMENT ET DE LA CONSTRUCTION OCCITANIE,4859428.33,2024-10-11,Procédure adaptée,35.0,1,09,31,76.0,76.0
200069961000152023-008_LOT1,2023-008_LOT1,Travaux,45210000,20006996100015,CC DU GRAND CHATEAUDUN,53921850300016,SOCIETE NOUVELLE TOUZET BTP,113315.0,2024-10-11,Procédure adaptée,12.0,1,28,28,24.0,24.0
20008428300015202418,202418,Travaux,45210000,20008428300015,COMMUNE DE RIVES-DU-LOIR-EN-ANJOU (MAIRIE),39444270100030,ATEBI ENERGIES,55400.0,2024-10-11,Procédure adaptée,24.0,4,49,49,52.0,52.0
20008465500014202424_012V,202424_012V,Travaux,45214200,20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),45201799900031,M.J.C.D SARL,530666.68,2024-10-11,Procédure adaptée,25.0,2,53,53,52.0,52.0
